address	type	comment
004f4ec0	PLATE	Splits a face polygon by a plane, creating intersection vertices and UVs for each side.
004f5240	PLATE	Splits one shape face by a plane and returns optional front/back replacement faces.
004f5370	PLATE	Splits a face and queues resulting front/back faces for BSP construction.
004f54b0	PLATE	Partitions candidate faces into front, back, coplanar, and split lists for a BSP node.
004f54f0	EOL	Dispatch classification result into BSP partition lists.
004f5570	PLATE	Recursively builds a shape BSP node from face lists and split-plane choices.
004f56f0	PLATE	Builds a complete BSP tree, remaps vertex references, allocates bounds arrays, and computes centers.
004f5820	PLATE	Converts model geometry to editable lists, rebuilds its BSP/collision model, and repacks it.
004f58a7	EOL	Begin BSP rebuild after duplicate-face diagnostics.
004f59a0	PLATE	Allocates a bucketed string hash table with optional string ownership.
004f5a00	PLATE	Inserts a string key and payload into a hash bucket, ordered by entry priority.
004f5aa0	PLATE	Finds a string key in the hash table and returns its associated payload.
004f5afd	EOL	String hash table key comparison completed.
004f5b30	PLATE	Builds an index-to-payload map by resolving each list name through a string hash table.
004f5bd0	PLATE	Returns a mapped payload for a valid index when that index resolved successfully.
004f5c00	PLATE	Constructs an empty integer index list.
004f5c80	PLATE	Finds an integer in the index list or appends it and returns the assigned index.
004f5cb0	PLATE	Finds an integer in the index list and returns its index if present.
004f5ce0	PLATE	Serializes index-list entries as callback-provided NUL-terminated strings.
004f5d30	PLATE	Frees owned strings in a list, destroys the list, and frees the list object.
004f5d70	PLATE	Destroys and frees the backing list owned by an index-list wrapper.
004f5d90	PLATE	Formats a string into a heap buffer, growing the buffer until vsnprintf fits.
004f5e10	PLATE	Computes a normalized triangle normal and accumulates it into the active terrain-normal sum.
004f5e10	REPEATABLE	Computes a normalized triangle normal and accumulates it into the active terrain-normal sum.
004f5f40	PLATE	Walks heightfield cells in a tile range and accumulates normals for both triangles of each cell.
004f5f40	REPEATABLE	Walks heightfield cells in a tile range and accumulates normals for both triangles of each cell.
004f6142	PRE	Advance to the next terrain-normal heightfield cell.
004f61b0	PLATE	Classifies map tiles over a footprint, averages accumulated terrain normals, and returns a normalized result.
004f61b0	REPEATABLE	Classifies map tiles over a footprint, averages accumulated terrain normals, and returns a normalized result.
004f62cd	PRE	Normalize the accumulated terrain-normal average before returning.
004f6330	PLATE	Builds a square footprint around a point/radius and samples the averaged terrain normal for relief rendering and placement.
004f6330	REPEATABLE	Builds a square footprint around a point/radius and samples the averaged terrain normal for relief rendering and placement.
004f63a0	PLATE	Initializes the base vehicle instance object and installs the base vtable/default state.
004f63a0	REPEATABLE	Initializes the base vehicle instance object and installs the base vtable/default state.
004f63c0	PLATE	Links a vehicle instance to its entity/type info and resolves the model definition with a fallback model.
004f63c0	REPEATABLE	Links a vehicle instance to its entity/type info and resolves the model definition with a fallback model.
004f6400	PLATE	Stores the selected vehicle variant field and calls the associated vehicle model initializer.
004f6400	REPEATABLE	Stores the selected vehicle variant field and calls the associated vehicle model initializer.
004f6414	PRE	Dispatch to the model-specific vehicle initializer.
004f6420	PLATE	Divides a tuning slot scalar by a runtime divisor and clamps the result to the normalized control range.
004f6420	REPEATABLE	Divides a tuning slot scalar by a runtime divisor and clamps the result to the normalized control range.
004f6480	PLATE	Releases the allocated vehicle tuning slot table.
004f6480	REPEATABLE	Releases the allocated vehicle tuning slot table.
004f6490	PLATE	Fetches a tuning slot by index and returns its divisor-scaled clamped value.
004f6490	REPEATABLE	Fetches a tuning slot by index and returns its divisor-scaled clamped value.
004f64b0	PLATE	Returns the current floating-point value stored in a vehicle tuning slot.
004f64b0	REPEATABLE	Returns the current floating-point value stored in a vehicle tuning slot.
004f64c0	PLATE	Stores the current floating-point value for a vehicle tuning slot.
004f64c0	REPEATABLE	Stores the current floating-point value for a vehicle tuning slot.
004f64e0	PLATE	Stores the scale/limit field used when normalizing a vehicle tuning slot.
004f64e0	REPEATABLE	Stores the scale/limit field used when normalizing a vehicle tuning slot.
004f6500	PLATE	Clears the multi-channel vehicle control history buffer and resets its record counters.
004f6500	REPEATABLE	Clears the multi-channel vehicle control history buffer and resets its record counters.
004f65f0	PLATE	Zeros one vehicle control-history sample record.
004f65f0	REPEATABLE	Zeros one vehicle control-history sample record.
004f6610	PLATE	Allocates and initializes the fixed set of vehicle control-history sample records.
004f6610	REPEATABLE	Allocates and initializes the fixed set of vehicle control-history sample records.
004f6674	PRE	Vehicle control-history allocation and record construction completed.
004f6690	PLATE	Initializes the medic vehicle tuning profile with default movement, altitude, gravity, and fuel thresholds.
004f6690	REPEATABLE	Initializes the medic vehicle tuning profile with default movement, altitude, gravity, and fuel thresholds.
004f6710	PLATE	Registers the medic vehicle tuning fields with the configuration binding system.
004f6710	REPEATABLE	Registers the medic vehicle tuning fields with the configuration binding system.
004f67c0	PLATE	Writes the medic vehicle tuning profile to a stream using compact quantized floating-point fields.
004f67c0	REPEATABLE	Writes the medic vehicle tuning profile to a stream using compact quantized floating-point fields.
004f6860	PLATE	Reads the compact medic vehicle tuning profile fields from a stream.
004f6860	REPEATABLE	Reads the compact medic vehicle tuning profile fields from a stream.
004f6900	PLATE	Projects entity velocity into vehicle orientation space and caches the forward-speed component.
004f6900	REPEATABLE	Projects entity velocity into vehicle orientation space and caches the forward-speed component.
004f6950	PLATE	Refreshes medic vehicle movement/control scale factors from tuning slots and current runtime divisors.
004f6950	REPEATABLE	Refreshes medic vehicle movement/control scale factors from tuning slots and current runtime divisors.
004f6a35	PRE	Update each medic movement-control tuning slot scale.
004f6b30	PLATE	Updates the medic lift/hover threshold from tuning data and pushes related limits into the model physics state.
004f6b30	REPEATABLE	Updates the medic lift/hover threshold from tuning data and pushes related limits into the model physics state.
004f6bb3	PRE	Apply the computed lift threshold to cached medic vehicle fields.
004f6bc0	PLATE	Computes medic vehicle thrust/altitude limiter multipliers from speed, fuel, altitude, and tuning thresholds.
004f6bc0	REPEATABLE	Computes medic vehicle thrust/altitude limiter multipliers from speed, fuel, altitude, and tuning thresholds.
004f6d30	PLATE	Samples the medic control feedback curve and writes the scaled response into the entity physics control slot.
004f6d30	REPEATABLE	Samples the medic control feedback curve and writes the scaled response into the entity physics control slot.
004f6dca	PRE	Store the scaled curve response into the physics control array.
004f6e00	PLATE	Constructs a medic vehicle instance and installs the medic-specific vehicle vtable.
004f6e00	REPEATABLE	Constructs a medic vehicle instance and installs the medic-specific vehicle vtable.
004f6e20	PLATE	Caches medic attach/fx thresholds for the current vehicle type after the base cleanup placeholder.
004f6e20	REPEATABLE	Caches medic attach/fx thresholds for the current vehicle type after the base cleanup placeholder.
004f6e50	PLATE	Allocates, initializes, and registers the medic vehicle model definition.
004f6e50	REPEATABLE	Allocates, initializes, and registers the medic vehicle model definition.
004f6ed0	PLATE	Computes thrust and lift force vectors from the vehicle's control inputs and surface state, clamps them, and accumulates them into the controlled object's linear and angular velocity.
004f7200	PLATE	Runs one physics update step for the medic vehicle, refreshing control scales and thrust limiters, updating the jet reaction surface, and applying the resulting thrust and lift forces to the controlled object.
004f7360	PLATE	Zero-initializes all fields of a Kudos_Proto message structure.
004f7380	PLATE	Populates a Kudos_Proto request message by freeing any old string fields, copying the account ids, points, and endorsement flag, and duplicating the destination-account-name and source strings.
004f7420	PLATE	Reads a Kudos_Proto message from a byte stream, decoding the message type and the corresponding account ids, points, strings, and flags for that type.
004f7510	PLATE	Writes a Kudos_Proto message to a byte stream, encoding the message type and the corresponding account ids, points, strings, and flags for that type.
004f75d0	PLATE	Prints the fields of a Kudos_Proto message to stdout, formatted according to the message type.
004f76d0	PLATE	Frees and nulls the two heap-allocated string fields of a Kudos_Proto message.
004f7710	PLATE	Builds a Kudos_Proto request addressed by destination account id with no destination name string.
004f7740	PLATE	Builds a Kudos_Proto request addressed by destination account name with a zero destination account id.
004f7770	PLATE	Computes a point offset from a start position toward a target position by a fixed global distance along the normalized direction.
004f77f0	PLATE	Computes a projectile's muzzle origin and randomized aim direction from the firing entity's orientation toward a target, then traces the shot against terrain and entities.
004f7e00	PLATE	Aborts the process with an assertion-failure message if the passed value is zero.
004f7e40	PLATE	Prints a "kassert violation" message and flushes the standard output streams when the passed value is zero.
004f7e80	PLATE	Asserts that the entity is referenced as either the head or a specific slot of its owner's linked list.
004f7ed0	PLATE	Allocates and constructs a 1024-byte reusable buffer and stores its pointer at offset 0x7c of the given object.
004f7f40	PLATE	Resets the reusable buffer and allocates an array of 30 fixed-size sub-objects, then stores a rate factor derived from the given period.
004f7fe0	PLATE	Removes the entity from its owner's linked list by clearing the matching slot and the entity's back-reference.
004f8050	PLATE	Copies a segment record into a buffer block, re-links its two associated entities to that block by timestamp, and inserts it into the appropriate time-bucketed slot.
004f81d0	PLATE	Runs both the time-of-impact and nearby-list collision checks for the frame and returns true if either reports a collision.
004f8200	PLATE	Copies any pending position and orientation override values from the entity's linked source object into the entity and clears the override flags.
004f8250	PLATE	Advances one physics simulation step for an active entity by saving interpolation state, applying pending transforms, integrating motion, and updating its spatial link.
004f8300	PLATE	Returns whether the entity's summed squared linear and angular velocity components fall below a configured rest threshold.
004f8350	PLATE	Allocates and constructs an 0x88-byte manager object, storing the result (or zero on allocation failure) in a global pointer.
004f83d0	PLATE	Resolves a collision contact pair by waking both entities, dispatching contact processing, then advancing each entity's physics over the remaining timestep.
004f8510	PLATE	Iterates the 30 contact-priority buckets and resolves every queued collision contact pair for the current timestep.
004f8550	PLATE	Runs the world physics tick by integrating every entity over the frame timestep, resolving all collision contacts, and then clearing each entity's accumulated linear and angular velocity.
004f86c0	PLATE	Resets the state and flag fields of a physics contact-link record to their default zero values.
004f86e0	PLATE	Initializes a record from a string by duplicating it, parsing a numeric value via sscanf (falling back to a default), and storing the string, value, and its length.
004f8740	PLATE	Initializes a dynamic list object with an empty head and a default capacity of four.
004f8760	PLATE	Allocates a new entry node holding a duplicated key string and value, records the key length, accumulates the entry sizes into the table, and appends the node to the table's list.
004f87f0	PLATE	Walks the table's linked list comparing each node's key string against the search key, writing a found flag to the output pointer and returning the matching entry's value or zero.
004f8870	PLATE	Iterates the table's entries copying each key and value string into the destination buffer while tracking the remaining space, returning false if the buffer is exhausted.
004f88e0	PLATE	Allocates a buffer sized to the table's total length, serializes the table into it, and returns the buffer pointer and size through the output parameters.
004f8920	PLATE	Frees every entry node along with its key and value strings, clears the table's list, and resets the accumulated size to zero.
004f8980	PLATE	Destructor that frees all of the table's entries and then runs the underlying list cleanup under exception-frame protection.
004f89e0	PLATE	Clears the table and parses a buffer of consecutive null-terminated key/value string pairs, adding each pair as a new entry until the buffer is consumed.
004f89fa	PLATE	Parses consecutive null-terminated key/value string pairs from a buffer and adds each as an entry, freeing all entries if the buffer length is overrun.
004f8a80	PLATE	Initializes a string table object by zeroing its list pointers, count and size fields and storing the default vtable pointer.
004f8ab0	PLATE	Frees the four heap buffer pointers stored at the object's fixed offsets and resets each field to null.
004f8b10	PLATE	Frees and nulls the heap pointers stored at offsets 0x8, 0x18, and 0x1c of the given record.
004f8b60	PLATE	Frees and nulls the six heap pointers stored at offsets 0x14 through 0x28 of the given record.
004f8be0	PLATE	Deserializes a record by reading two strings and several integers from the stream and parsing one field as a double via sscanf.
004f8c60	PLATE	Deserializes a record by reading one string and three boolean bytes from the stream.
004f8cc0	PLATE	Initializes a record's fields to zero, sets the index field at offset 0x18 to -1, and copies a default value from DAT_005d5ee8 into offset 0x20.
004f8cf0	PLATE	Initializes a record's fields to zero and sets the index field at offset 0xc to -1.
004f8d20	PLATE	Deserializes a record by reading three strings, a nested string-and-bools subrecord, and six integers from the stream.
004f8da0	PLATE	Deserializes a record by reading two strings, four integers, and a nested string-and-bools subrecord from the stream.
004f8e00	PLATE	Zero-initializes all fifteen words of the given record structure.
004f8e20	PLATE	Stores a type index at offset 0 and computes its single-bit mask (1 << type) at offset 0x38.
004f8e40	PLATE	Initializes a range/scaling structure with the count, low/high bounds, and precomputed reciprocal scale factors from the given index and double endpoints.
004f8ec0	PLATE	Clamps a double value into the structure's bound range and converts it into a quantized level index scaled by the bit-depth and the precomputed reciprocal factor.
004f8f40	PLATE	Converts a quantized level index back into the corresponding double value within the structure's bounds, clamped to the high and low limits.
004f8fa0	PLATE	Resets the object's fields to defaults, walks its linked list freeing each node's payload, and clears the list.
004f8ff0	PLATE	Constructs the range object by initializing its embedded list, storing the passed parameter, and resetting its state under an SEH frame.
004f9050	PLATE	Adds a value sample to a sliding window capped at 20 entries, updating running sum and sum-of-squares and recomputing the mean and standard deviation.
004f9120	PLATE	Removes a value sample by subtracting it from the running sum and sum-of-squares, recomputes the mean and standard deviation, and frees the sample.
004f9190	PLATE	Normalizes an integer count (correcting unsigned wraparound) into a double and submits it to the stats window as a new sample.
004f91c0	PLATE	Walks the sample list and removes every entry whose timestamp is older than the current time minus the window span, updating the running statistics.
004f9240	PLATE	Returns the current mean value of the sample window stored at offset 0x20.
004f9250	PLATE	Returns the vehicle tuning low_fuel_level field stored at offset 0x30 as a floating-point value.
004f9260	PLATE	Returns the vehicle tuning move_adjust double field stored at offset 0x18 as a floating-point value.
004f9270	PLATE	Returns true when the given count is greater than or equal to the unsigned threshold stored at offset 0x3c.
004f9280	PLATE	Iterates a tick step from a clamped start time toward the current system tick, applying an incremental update per 100-unit step scaled by the given divisor.
004f9310	PLATE	Resets the structure's flags and four coordinate slots to the sentinel value 0xfffe7961 and clears its trailing fields to zero.
004f9340	PLATE	Initializes a vehicle tuning record with its vtable pointer and the default adjust, velocity, fuel, altitude, and gravity values copied from global constants.
004f93b0	PLATE	Registers float config bindings mapping the turn_adjust, move_adjust, strafe_adjust, max_velocity, low_fuel_level, max_altitude, and gravity_perc keys to the corresponding tuning struct fields.
004f9440	PLATE	Writes the seven vehicle tuning double fields to the given file via a stream cursor as quantized doubles.
004f94c0	PLATE	Reads the seven vehicle tuning double fields from the given file via a stream cursor as quantized doubles.
004f9540	PLATE	Fetches scaled axis and control values from the vehicle tuning table, negates two of them, and clamps each result between a global minimum and 1.0.
004f9700	PLATE	Clamps the vehicle's thrust intensity to a minimum threshold and updates the attached engine effect node's parameters based on whether thrust is active.
004f9790	PLATE	Computes engine glow/exhaust color scale factors from the vehicle's velocity along its facing axis, throttle, and damage, and writes the result into the attached effect node.
004f9980	PLATE	Samples the engine feedback curve at the given throttle and blends it with the vehicle's drive parameters to produce a clamped engine intensity value stored on the physics state.
004f9a40	PLATE	Constructs a Tank_Vehicle instance by running the base vehicle constructor and installing the Tank_Vehicle vtable.
004f9a60	PLATE	Initializes a vehicle thrust effect's threshold parameters by copying values from the global attach-event FX threshold table entry for the vehicle's type.
004f9a90	PLATE	Allocates and constructs a Tank_Model object with its vtable and appends it to the given model list.
004f9b10	PLATE	Computes the vehicle's thrust and torque vectors in world space from throttle and ground-proximity factors and accumulates them onto the physics body's force and torque accumulators.
004f9e20	PLATE	Runs the full per-frame vehicle thrust update, sampling thrust FX and jet-reaction surface state then applying engine glow, intensity, and thrust forces to the physics object.
004f9f20	PLATE	Computes the average 3D position (centroid) of all points in a linked list, writing a zero vector when the list is empty.
004f9fd0	PLATE	Computes the centroid of a point list and linearly interpolates every point's 3D position toward that centroid by the given scale factor.
004fa050	PLATE	Builds a plane from three terrain triangle vertices and returns the interpolated height at the query point.
004fa0b0	PLATE	Walks the entities in the map cell containing a world XY point and reports the closest entity whose collision sphere contains the point, writing the hit entity and surface data into the result record.
004fa340	PLATE	Locates the terrain grid cell and triangle under a world XY point and returns the interpolated ground height there.
004fa540	PLATE	Fills a ground-query record for a world XY point by first testing nearby entities and, when none is hit, falling back to the terrain height.
004fa610	PLATE	Frees every node payload in the object's linked list and then tears down the embedded subobject.
004fa680	PLATE	Sets the entity's active flag based on whether its squared displacement from the reference position exceeds the per-entity movement threshold.
004fa710	PLATE	Tests collision between two entities, or runs the single-entity world collision check when the first entity is null.
004fa750	PLATE	Restores and integrates the physics state of each non-null entity, updates their sleep state, then tests collision between the pair (or the single entity against the world).
004fa820	PLATE	Copies the active entity's 22-word physics state block into its backup slot when the entity is alive.
004fa850	PLATE	Copies the object's 22-word physics state block into the offset destination slot when the referenced entity is alive.
004fa880	PLATE	Copies the entity's state block into its linked physics object and restores its interpolated physics state when the target object is active.
004fa8e0	PLATE	Computes the overlapping value interval between two entity objects and returns a status code indicating whether the ranges intersect, are disjoint, or one side is inactive.
004fa9d0	PLATE	Integrates an active entity's physics forward to the requested time interval, restoring and saving its physics state around each integration step.
004faab0	PLATE	Snapshots the physics state of the entities owned by two container objects, saving both their object-linked and embedded state copies.
004fab30	PLATE	Performs continuous collision detection between two entities by bisecting their overlapping time interval to find the time of impact and writes the resulting contact data.
004fb050	PLATE	Tests an entity's position against the queried terrain ceiling height and reports whether it has penetrated the ceiling.
004fb0e0	PLATE	Checks two entities for any collision against each other, the terrain ceiling, and the world, returning true if any contact is found while toggling their collision-enable flags around the tests.
004fb220	PLATE	Offsets an entity's position by a blend of its current direction and an optionally random scatter direction, scaled by the given interpolation and magnitude factors, then refreshes its sleep state.
004fb3e0	PLATE	Resolves penetration between a contact pair's two entities by repeatedly applying scatter impulses along their separation directions until the collision test no longer reports overlap.
004fb7b0	PLATE	Transforms a 3-component vector in place by multiplying its x, y, and z components with a 3x3 matrix stored as nine doubles.
004fb820	PLATE	Rotates the input 3-component vector in place by multiplying it with a 3x3 matrix stored as doubles.
004fb890	PLATE	Returns true only if a point lies on the consistent side of all three triangle edges using signed cross-product tests.
004fbaa0	PLATE	Builds the relative orientation matrix between two 3D objects by multiplying their cached Euler matrices and optionally fills the relative position vector.
004fbc20	PLATE	Returns nonzero when the bounding spheres of two objects overlap by comparing their squared center distance against the sum of their radii.
004fbcc0	PLATE	Rotates a direction into local space and adds the sign-selected axis extents to a base point to produce the supporting corner of an oriented box.
004fbe40	PLATE	Returns true only if a point lies on the consistent side of all four quadrilateral edges using signed cross-product tests.
004fc100	PLATE	Tests whether two objects' bounding spheres are close enough and, if so, computes the contact point and normal and creates an attachment link between them.
004fc2e0	PLATE	Finds the closest points along two objects' swept motion segments, clamps the line parameters to the segment range, and generates a collision contact at those points.
004fc4c0	PLATE	Evaluates the given plane equation against the object's eight stored box vertices and writes the eight signed distances into the object's distance array.
004fc5c0	PLATE	Stores a sign-flipped axis vector as a plane normal and computes the plane offset so the plane passes through the selected reference point.
004fc650	PLATE	Writes a 3-component vector into an indexed slot by adding a base vector to three other vectors whose signs are flipped according to the sign bits of three selector values.
004fc790	PLATE	Lazily computes and caches the eight signed corner vertices and six face planes of an oriented bounding box from its center and three axis vectors.
004fc920	PLATE	Tests a line segment against the bitmask-selected faces of a box, computing each plane intersection point and returning true with the hit face index when the point lies within a face.
004fcaa0	PLATE	When two box corners lie on opposite sides of a clip plane, interpolates the crossing point between them and returns whether it falls inside the target triangle.
004fcb40	PLATE	Tests a point against each edge of the box in turn and reports the index of the first edge whose clip plane the point crosses.
004fcd90	PLATE	Lazily computes the object's relative transform and caches its 3x3 rotation matrix plus a copy of that matrix scaled by the per-axis extents.
004fcf00	PLATE	Recomputes and caches a six-bit clip outcode for a point by evaluating it against the six frustum planes and packing each plane's sign bit, refreshing only when the cached version differs.
004fd070	PLATE	Stores into the output a pointer past whichever of the three candidate nodes has a zero leading marker, selecting the leaf node.
004fd0e0	PLATE	Lazily evaluates a point against the six frustum clip planes, caching each signed plane distance and the packed six-bit outcode of their sign bits.
004fd260	PLATE	Builds a plane from the given points and returns whether an oriented box's extent lies on the same side as the plane's reference distance.
004fd320	PLATE	Builds the object's world-space orientation matrix from its cached Euler matrix and scales each axis by the model's per-axis scale factors.
004fd430	PLATE	Stub that always returns zero.
004fd440	PLATE	Transforms an attachment's local axis and offset vectors into world space and initializes an object attachment link at the resulting position.
004fd540	PLATE	Iterates over a mesh node's triangle list testing the swept segment against each triangle's edge face boxes and returns an attachment link at the first hit.
004fd730	PLATE	Recursively traverses the collision BVH node tree, testing the swept segment against each node's triangles and its child nodes, returning true on the first intersection.
004fd820	PLATE	Normalizes a surface normal, transforms a point into world space, and initializes an object attachment link from the negated normal and world position.
004fd8f0	PLATE	Tests collision between two objects, using swept-segment-versus-BVH traversal when meshes do not overlap as spheres and otherwise computing a sphere contact, producing an attachment link on a hit.
004fdc40	PLATE	Dispatches a collision test between two objects to the appropriate handler depending on whether each object is flagged as a sphere primitive.
004fdc90	PLATE	Initializes an object attachment link from a surface normal and a contact point offset by the target object's position.
004fdd20	PLATE	Tests a swept triangle against a collision box, computing the contact plane and testing each triangle edge for a face crossing, and returns an attachment link at the first intersection.
004fdff0	PLATE	Tests whether a ray intersects either of the two triangles forming a terrain quad and returns true on the first hit.
004fe070	PLATE	Walks the heightfield cells spanned by a line segment and returns true if the segment intersects any terrain quad in that cell range.
004fe2e0	PLATE	Iterates the map tiles a line segment crosses and returns true if the segment intersects terrain in any of those tiles.
004fe3c0	PLATE	Tests an object's bounding region and motion segment against the terrain and, on a hit, creates an attachment link at the computed collision offset.
004fe6b0	PLATE	Rotates a 3D point by the 3x3 matrix in EAX and adds the given translation vector, storing the result back in place.
004fe720	PLATE	Transforms the two objects' local contact points into world space and either appends collision contacts to the contact buffer or sets up an attachment link between them.
004fe8e0	PLATE	Computes where each triangle edge crosses a plane and, if any crossing point lies within the triangle, records the resulting object collision.
004feb40	PLATE	Iterates the triangles of a BSP leaf node, testing the swept point against each and recording an object collision on the first triangle that contains it.
004fecd0	PLATE	Recursively classifies a triangle against BSP split planes, descending into both child sides when the triangle straddles a plane and testing leaf nodes for collision.
004ff070	PLATE	Transforms a model face's vertices into world space (caching results) and drives the BSP traversal to detect collisions for each triangle in the face.
004ff3b0	PLATE	Recursively walks a BSP collision tree, transforming one object's sphere into the other's local space, to detect whether two spherical bounding volumes overlap.
004ff730	PLATE	Descends the BSP plane tree of two objects ordered by altitude and, if the leaf classifies them as touching, initializes a default attachment link between them.
004ff870	PLATE	Sets up the relative transform and collision context for two objects, runs the BSP sphere-overlap test, and reports whether they collide while optionally swapping the contact pair.
004ff960	PLATE	Computes the point where an edge crosses a plane by linearly interpolating between two endpoints using their signed plane distances.
004ff9b0	PLATE	Computes the face normal of a triangle as the cross product of two of its edge vectors.
004ffa40	PLATE	Computes the corner of an axis-aligned box farthest along a plane normal by adding sign-selected extents to the box center.
004ffae0	PLATE	Descends the BSP tree against a moving box, and when a triangle straddles a node plane it clips the triangle and tests the node for a contact.
004ffd60	PLATE	Transforms a found contact point into world space using the object's cached orientation matrix and records it into the global collision contact buffer or as an attachment link.
004ffee0	PLATE	Tests a triangle's three edges against a plane, computing intersection points for crossing edges and recording a contact when an intersection lies inside the target triangle.
005000e0	PLATE	Iterates over the triangles stored in a BSP leaf node, testing each against the query triangle's points and edges and recording the first contact found.
00500260	PLATE	Clips a triangle against a splitting plane using the per-vertex distance sign bits and recurses into the front/back child nodes to test the resulting fragments for collision.
00500430	PLATE	Walks the BSP tree comparing each node plane's squared distance against the swept-sphere radius and recurses into the front or back child to clip and test the triangle for collision.
00500710	PLATE	Builds a normalized separating plane from the two endpoint vectors and, if it lies within the world extent, launches the BSP sphere traversal to test the segment for collision.
005007f0	PLATE	Iterates over the rectangular block of terrain heightfield cells spanning two world points, transforms each cell-corner height through the object's matrix, and tests the resulting triangle edges against the BSP for collision.
00500da0	PLATE	Classifies the two endpoints into map-tile grid cells and iterates over the spanned range of tiles, testing each tile's terrain block against the BSP for collision along the segment.
00500e80	PLATE	Top-level object collision check that either delegates to the terrain tracer or builds an axis-aligned box around the object's position and sweeps the map tiles to detect a world collision.
00500f60	PLATE	Traces a vertical segment at the object's XY position across the terrain map tiles and reports whether the object's Z lies below the sampled terrain height.
00500ff0	PLATE	Zeroes the object's velocity/accumulator fields and contact/state flags at offsets 0x1c through 0x3c to reset its collision state.
00501010	PLATE	Appends a timestamp-prefixed, printf-formatted message to the "_errlog" file.
005010b0	PLATE	Fills the given structure with the "bomber" unit definition, setting its name, type id 3, stat parameter values from globals, and a unit scale of 1.0.
00501140	PLATE	Registers config bindings mapping named flight-dynamics tunables (ax_mag, forward_mag, turn limits, ceiling, low_fuel_level, etc.) to float fields in this object.
00501220	PLATE	Serializes the eleven flight-dynamics double fields of this object to the given file via a stream cursor.
005012d0	PLATE	Deserializes the eleven flight-dynamics double fields of this object from the given file via a stream cursor.
00501380	PLATE	Reads three scaling factors from the vehicle tuning table into the object and clamps each to lie between a minimum constant and 1.0.
00501490	PLATE	Derives a low-airspeed scaling factor and an altitude-ceiling interpolation factor and applies them to the vehicle's turn-rate field.
00501530	PLATE	Allocates and constructs a Bomber_Model vehicle model and appends it to the given model list.
005015b0	PLATE	Computes pitch authority, lift, thrust, and drag from the vehicle's orientation and tuning factors and accumulates the resulting impulses and forces onto the entity physics body.
00501a50	PLATE	Binds the vehicle and its physics entity then either applies a stalled-attitude correction or runs the tuning, scaling-factor, and aerodynamic-force steps for the frame.
00501ac0	PLATE	Stores a count and allocates two parallel heap buffers sized as count*2 and count*16 bytes into the object.
00501b10	PLATE	Reads one 4-byte integer from the cursor, advances it, converts the value to a scaled float sample, and returns true if at least four bytes remained.
00501b60	PLATE	Reads a 4-byte integer (scaled to float) plus two floats from the byte buffer into a three-component output vector, returning false if not enough bytes remain.
00501c00	PLATE	Reads two 16-bit values, three bytes, and a trailing byte from the byte buffer into a packed output structure, returning false if not enough bytes remain.
00501cd0	PLATE	Reads three consecutive 16-bit values from the byte buffer into the output array, returning false if not enough bytes remain.
00501d60	PLATE	Allocates a mesh container and parses a count-prefixed list of vertex records (each with a scaled float, three 16-bit fields, and a variable-length index run) from the byte buffer, returning the populated object or null on underflow.
00501fa0	PLATE	Allocates a model record and parses its bounding vector, scale, and three counted index arrays (two triangle lists and one packed-struct list) from the byte buffer, returning the populated record or null on underflow.
00502160	PLATE	Skips a header then parses a 16-bit count of model records from the byte buffer, linking each parsed record into a singly linked list and returning the head.
005021e0	PLATE	Expands a run of polygon face definitions into a triangle-fan index list, writing three vertex indices per triangle to the output cursor and tracking the triangle count.
00502300	PLATE	Computes the normalized face normal from the cross product of two edges of a face's first three vertices and stores it in the face record.
005023f0	PLATE	Updates the per-axis min and max extents of an axis-aligned bounding box to include the given point.
00502480	PLATE	Computes the per-axis min/max bounding box spanning all vertices referenced by a face's index list.
00502540	PLATE	Expands the three min/max axis ranges to enclose a child node's center-plus-extent box.
00502650	PLATE	Computes a node's center and half-extents by merging the bounds of its valid left and right children.
00502780	PLATE	Recursively builds one BVH tree node and its two subtrees from the source mesh, then computes its bounds.
005028b0	PLATE	Increments the frame counter, and once it wraps past 200 resets it to 1 and clears every element's per-frame flag byte.
005028e0	PLATE	Allocates a new BVH structure, copies the mesh vertices, initializes node slots, and recursively builds the tree, warning if more memory was used than reserved.
00502aa0	PLATE	Initializes a worker-thread object by storing its callback, clearing its argument, and allocating its handle block.
00502ad0	PLATE	Thread entry trampoline that calls the stored callback function with its stored argument.
00502af0	PLATE	Stores the thread argument and launches the worker via CreateThread, saving the returned handle.
00502b20	PLATE	Checks whether the worker thread is still running, either returning immediately or sleeping in a loop until it finishes.
00502b80	PLATE	Allocates the thread handle block and clears its in-progress flag byte.
00502ba0	PLATE	Creates a Win32 mutex (optionally initially owned) and stores its handle plus a flag in the object.
00502bd0	PLATE	Releases the Win32 mutex referenced by the object's stored handle.
00502be0	PLATE	Allocates a 4-byte slot to hold a synchronization-object handle and stores its pointer in the object.
00502c00	PLATE	Creates an auto-reset Win32 event and stores its handle in the object's handle slot.
00502c20	PLATE	Pulses the Win32 event referenced by the object's stored handle.
00502c30	PLATE	Waits indefinitely on the Win32 synchronization object referenced by the object's stored handle.
00502c40	PLATE	Releases the stored mutex twice when its owned flag is set, fully relinquishing an initially-owned mutex.
00502c70	PLATE	Recursively walks a BSP node tree to find where a line segment crosses a partition plane and reports the first triangle it intersects.
